id,copy_id,title,country,year,type,length,crew,text_de,text_en
370691,370693,Paris 1939,SZ,1939,Amateur,5,,"Blick in Schaufenster: Rosmy Juwelier mit einem Aquarium voll Seepferdchen. Hanans American Shoes, 2 ...","The film shows Parisian shop windows and then people on the street, mainly with migration background ..."
370696,370698,Paris 1938,SZ,1938,Amateur,4,"René Bethge (René Betge, Bäthge)","Ansichten von Paris: Eiffelturm, Skulpturen am Trocadero, bzw gegenüber des Turmes. POlizisten am Ar ...","A couple of classic Paris shots, then policemen at the arc de triomfe. Preparations for the 14th of  ..."
370701,370703,"Berner Oberland, Schweiz",SZ,,Dokumentar,20,Walter Baumgartner,"Portrait des Berner Oberlands, den Jahreszeiten folgend, hinterlegt mit volkstümlicher Musik.  Skifa ...","Portrait of Bernese Oberland, showing the main tourist locations of the region and its offers for le ..."
370758,370760,[Die Reusenflechterin],,,Fragment,2,,Eine Frau flechtet eine Reuse aus Schilf.,A woman binding a fish trap.
370794,370796,Nürnberg...heute,UK,1945,Wochenschau,10,,"Nürnberg während er Nazizeit, dann unter US Besatzung. Leipziger Rathaus zerstört, toter Bürgermeist ...","This film starts with footage of Nuremberg during the Nazi period, then moves to Leipzig, shows the  ..."
370846,370848,Il Cucu,SZ,,Werbung,5,Anton Hollenstein,Als schlechtes Elternbeispiel wird zuerst der Kuckuck angeführt. Danach aber die Schwalbe und ein Hu ...,"An advertisement film fpor life insurance. the cucoo stands for bad parenthood, while a swallow and  ..."
370873,370875,[Emelka Woche Beitrag Lübecker Bucht],G,,Wochenschau,6,,"Vom Hamburger Bahnhof nach Lübeck mit dem Zug, Besuch in Lübeck zum Dom, alte Salzspeicher, Markt in ...","A touristic trip from Hamburg to Lübeck, a walk through Lübeck, then Segeberg, Eutin and finally som ..."
370922,370924,Un peuple de skieurs,SZ,1943,Werbung,50,Walter Baumgartner,"Skifahren will gelernt sein, ein Mathematiker versucht das Problem auf seine Art zu lösen. Erste Auf ...","A part of an originally 50 minute long film about skiing in Switzerland, including a ""how-to""."
370989,370991,Heilende Schweiz,SZ,1943,Werbung,16,Walter Baumgartner,"Der Film zeigt im ersten Teil eine glückliche Schweiz, Ernteaufnahmen, frohe Jugend, von der Heimat  ...","The film shows first happy people in a happy country, then moves towards people that have fallen ill ..."
371016,371018,Carmen,FR,1945,Spielfilm,,Christian-Jaque,371025: letzte Rolle mit Ende titel Der Stierkämpfer stirbt. Don Jose zwingt Carmen mit sich in die  ...,"Possibly the last 3 reels of the film, Jose in the mountains with the bandits, in the bullfight aren ..."
371028,371030,[unidentifizierter deutscher Spielfilm],,,Fragment,15,,"Viele Nachtszenen aussen, 2 Männer und eine Frau, am Ende stirbt einer der Männer durch die Frau.",
371043,371045,Ein Tag auf der Ile du Levant,SZ,1956,Amateur,15,Werner Kunz,"1.Tei: Ein Boot mit drei jungen Frauen, einem Kapitän und einem Hund an Bord, fährt auf eine Insel z ...","Part 1:  A boat with three young women, a captain and a dog on board is driving towards an island. A ..."
371069,371071,Remo - wie andere auch,SZ,1976,Dokumentar,41,Ingrid Budning,"Der Film begleitet Remo, einen geistig behinderten, ca. 8 jährigen Jungen, im Kreis seiner Familie,  ...","The film accompanies Remo, an 8 year old, mentally disabled child to his family, school and with his ..."
371258,371260,Paraplegie - Schicksal oder Herausforderung Teil 1,SZ,1967,Dokumentar,38,Kurt Albisser,Paraplegie / Querschnittlähmung Querschnittlähmung bedeutet mehr als den Ausfall der Motorik. Für di ...,"The film shows what happens when your backbone is broken ina  detailed medical way, and how one can  ..."
371289,371291,Don't get around much anymore,US,,Musikclip,2,Duke Ellington,"Patty Page singt den Jazz-Klassiker von Duke Ellington ""Don't get around much anymore"" in einer wahr ...","Patty Page sings the Duke Ellington jazz-classic ""Don't get around much anymore"" in a probably unkno ..."
371299,371301,LISCHETTI,SZ,1976,Dokumentar,10,Herbert Distel,"experimentelles Portrait des Künstlers Carlo Eduardo Lischetti, mit Lischetti im Originalton, abgefi ...",Portrait of the artist Carlo Lischetti
371307,371305,Sonntagskünstler 11. Mai 1997 / Das Kopfschräghalten beim Fehlstart / Abholen,SZ,1997,Experimentalfilm,,Carlo Lischetti,"1.Eine Führung und Einführung in Lischettis Atelier und Arbeiten von ihm selbst, Alte Schule Produkt ...","A trip through Lischettis art and atelier guided by himself, a short film about a suitcase and an ev ..."
371311,371309,Die Lischettische Kurzformel für Lang- und Längstteile.,SZ,,Experimentalfilm,19,Carlo Lischetti,Eine Videoperformance von und mit Carlo E. Lischetti,
371365,371367,How Come You Do Me Like You Do?,US,1951,Musikclip,3,The Dixieland Five,"Connie Haines singt den Jazz-Klassiker ""How Come You Do Me Like You Do?"" des Comedy-Duos Gene Austin ...","Connie Haines sings the jazz classic ""How Come Do You Like You Do?"" of the comedic duo Gene Austin a ..."
371378,371380,"That's all brothers, that's all",US,1946,Musikclip,3,Jerry Browne's Swingsters,Die Terry-Zwillinge singen in einem Lokal über die Probleme ihres Liebeslebens und was sie sich von  ...,The Terry twins sing in a restaurant about the problems of their love life and what they would want  ...
371388,371390,Turn out the lights,US,1941,Musikclip,3,Anne Barrett,Anne Barrett singt vor einer Leinwand mit Kinderzeichnungen über die Angst vor dem Boogeyman der Nac ...,Anne Barrett sings in front of a canvas with children's drawings about the fear of the boogeyman com ...
371401,371403,The Jumpin' Jive,US,1941,Musikclip,3,George Steiner and his Orchestra,"Ginger Harmon singt die berühmte Jazz/Swing-Komposition ""The Jumpin 'Jive"" von Cab Calloway, Frank F ...","Ginger Harmon sings the famous jazz/swing composition ""The Jumpin' Jive"" , written by Cab Calloway,  ..."
371414,371256,Nous irons à l'ile du Levant 1/2,SZ,1956,Amateur,35,Werner Kunz,"Nous irons à l'ile du Levant 1/2. Farbkopie (stumm).  ""In der ersten Hälfte der «fröhlichen Filmre ...","""In the first half of the joyful film trip with three delightful Danish women, the journey is the go ..."
371432,371430,... geblieben ist Erinnerung,SZ,1995,Tonband,24,,Tonband aus der Sammlung Wörner. Der zugehörige Film ist ebenfalls in der Sammlung enthalten (Origin ...,
371442,371440,[MS Helvetia],SZ,,Tonband,26,,Tonband aus der Sammlung Wörner. Der zugehörige Film ist nicht in der Sammlung enthalten.  WN = Samm ...,
371448,371128,Nous irons à l'ile du Levant 2/2,SZ,1956,Amateur,37,Werner Kunz,"Nous irons à l'ile du Levant 2/2. Farbkopie (stumm).  ""In der ersten Hälfte der «fröhlichen Filmre ...","""In the first half of the joyful film trip with three delightful Danish women, the journey is the go ..."
371459,371457,[Nous irons à l'ile du Levant (Ausschnitte)],SZ,1956,Amateur,31,Werner Kunz,Nous irons à l'ile du Levant (Ausschnitte).  Es handelt sich dabei um eine Kopie von Teil 2/2 des Fi ...,"It is a copy of part 2/2 of the film ""Nous irons à l'ile du Levant"" (371447). However, the first 5 m ..."
371466,371464,Ein Tag auf der Ile du Levant,SZ,1956,Amateur,16,Werner Kunz,"""Ein Tag auf der Ile du Levant"" (stumm)  1.Teil: Ein Boot mit drei jungen Frauen, einem Kapitän und  ...","Part 1: A boat with three young women, a captain and a dog on board is driving towards an island. Ar ..."
371512,371514,Neu Hellas. I. Weltsporttreffen. V. Internationaler Kongress des FKK. 1939.,SZ,1939,Dokumentar,19,"René Bethge (René Betge, Bäthge)","T:Im Paradies von Zielbrücke. Bild: Menschen beim Sport, Rhönrad T: Der Kongress tagt. Bild: Fahnen  ...","The film shows an international meeting and sportevent in Thielle, at the grounds of ""Die neue Zeit"" ..."
371529,371531,La marche au soleil / Lachendes Leben,G,1930,Dokumentar,,Hansegon Koch,"Der Film eröffnet mit Aufnahmen aus der Natur, Schnee, Blumen, Schafe, u.a. wechselt dann zu Mensche ...",The film is a propaganda film for the nudist reform movements in Germany. It shows first images of n ...
371545,371547,Back to Nature,US,1930,Dokumentar,,Michael Mindlin,"R1: Der Film zeigt zuerst Aufnahmen aus Greichenland, der Akropolis dann Hochäuser in New York, Broo ...",The film shows different places around the world where nudism is practiced: Camp Olympia near New Yo ...
371558,371560,Nouveaux horizons,FR,,Spielfilm,17,Philippe Agostini,"Ein junges Paar im Vergnügungspark, das Mädchen langweilt sich und geht. Sie trifft eine Freundin un ...","A young couple goes to an amusement parc, but the girls gets bored so she walks off. She meets a fri ..."
371573,371575,Der Sonne entgegen. Ein week-end im Wallis 1939,SZ,1939,Dokumentar,14,"René Bethge (René Betge, Bäthge)","Eine Reise von 1 Frau und 2 Männern in die Walliser Berge. Der Aufstieg, und am Ende entkleidet sich ...","Three people go hiking in winter in the mountains around the Matterhorn, towards the end they all ge ..."
371583,371581,Höhenfeuer,SZ/GW,1984,Spielfilm,18,Pio Corradi,"Porträt einer Bergbauern-Familie, die in einem kleinen Dorf in der Schweiz lebt. Da gibt es den jähz ...","""Höhenfeuer"" is both a story of childhood and of a love affair: The deaf-born ""Bub"" and his sister "" ..."
371588,371590,Paraplegie - Schicksal oder Herausforderung Teil 2,SZ,1967,Dokumentar,37,Heidi Abel,Teil 2 zeigt die Zeit nach einem Unfall - Rehabilitation - Leben in der Familie und der Wiedereinsti ...,Part 2 of the film shows life after the accident and the return to a working and happy life.
371650,371648,Swiss Made,SZ,1968,Experimentalfilm,28,Fredi M. Murer,"Im Jahr 2069 ist die Schweiz ein vollständig durchorganisierter, vollcomputerisierter und überwachte ...",In the year 2069 Switzerland is completely computerised and controlled. An alien records the life in ...
371701,371699,Zukunftsfrage Kernenergie,GW,1980,Dokumentar,27,Wolf Bachmann,Der Film thematisiert die Diskussion rund um das Thema Kernenergie. Dabei zeigt er jeweils die Argum ...,A documentary that addresses the notorious topic of nuclear power showing opinions of both supporter ...
371714,371716,Eine alte Orgel ersteht wieder. Die Holzhay-Orgel in der Abteikirche Neresheim,GW,1979,Dokumentar,37,,Der Film zeigt ausführlich den Orgelbau nach Anleitung eines französischen Buches aus dem 18. Jahrhu ...,"The film shows how an organ is built following instructions from an 18th century book, but also how  ..."
371722,371724,"[4 Musical Numbers: Torrero, Female convicts etc]",US,,Spielfilm,15,,"Folgende 4 Musiknummern aus US Spielfilmen (ursprünglich Technicolor Filme), nicht näher identifizie ...","4 musical numers from unidentified features: a torero dance by a woman, ""it might as well be you"" fi ..."
371790,371787,Naturisten-Ferien / Vacances Naturalistes / Lust for the sun,SZ,1958,Amateur,37,Werner Kunz,"""Im August 1958 hatte der 6.Weltkongress der Internationalen Naturisten-Föderation stattgefunden, u ...","In an examination of nudism in Europe, the nudist retreat of the Duke of Bedford at Woburn Abbey is  ..."
371942,371944,"Gaumont Wochenschau Nr. 28, 5. Jahrgang",,1915,Fragment,4,,T1: Gaumont Woche N 28 5. Jahrgang. Schnellste Kinematographische Berichterstattung von ereignissen  ...,This fragment of a newsreel shows paris fashion and a horserace. The titles read: T1: Gaumont week N ...
371950,371948,[Naturisten-Ferien (Ausschnitt aus Sylt-Teil)],SZ,1958,Amateur,12,Werner Kunz,"Teil 1 (Bis Minute 9:18): Ausschnitt aus dem Sylt-Teil des Films ""Naturisten-Ferien""(371921).  Teil  ...","Part 1 (Until Minute 9:18): Part of the Sylt-part of the film ""Naturisten-Ferien"" (371921).  Part 2  ..."
371954,371952,[Naturisten-Ferien (FKK-Szenen)],SZ,1958,Amateur,2,Werner Kunz,Szenen 1;2;3: FKK-Zeltplatz. Szene 4: Ballspiel am Sandstrand (Ile du Levant). Szene 5: Leute holen  ...,Scenes 1; 2; 3: Nude camping-site. Scene 4: Ball game at the beach (Ile du Levant). Scene 5: People  ...
371955,371957,[Gaumont Wochenschau Fragment: Mode],FR,,Fragment,2,,T1: Die Mode von Paris. Elegante Toilette auf der Rennbahn von Longchamp. Es folgen mehrer Aufnahmen ...,Gaumont newsreel on fashion in Paris at the races in Longchamp. The reel would have been followed by ...
371972,371970,"[Corsica, reel6, dance]",SZ,1962,Amateur,2,Werner Kunz,Szene 1: Nackte Frau sonnenbadet auf einem Felsen.  Szene 2: Nackte Frau am Strand rollt sich den ko ...,Scene 1: Naked woman sunbathing on a rock. Scene 2: Naked woman on the beach curling up against the  ...
371973,371975,"[Wochenschauenkompilation: Sascha, Gaumont, Eclair]",,1914,Wochenschau,7,,1. Sascha Wien T blaue Virage T1: Eröffnung der XXXIII. Wiener Pferde Ausstellung. Bilder der Mensch ...,"A mix of newsreels from Sascha, Gaumont but mainly Eclair.   from Vienna and Sascha a horse exhibiti ..."
371977,371979,Lavoro a Ferrania,IT,1962,Dokumentar,28,Mario Serandrei,Nach mehr als 40jähriges bestehen wird die Fabrikanlage der Ferrania immer noch ständig vergrössert. ...,"The film documents the production of all film materials, from the support to gelatine to magnetic. F ..."
371990,371992,Don Juan,US,1926,Spielfilm,6,Mary Astor,"Beginn des Spielfilmes. Don Juan will seinen Vater retten udn heiratet deshalb Lucrezia Borgia, verl ...","Only the beginning of the film. Don Juan tries to safe his father by marrying Lucrezia Borgia, but f ..."
372000,372002,"Willie Whopper ""Davy Jones`Locker""",US,1934,Trickfilm,7,Al Eugster,Willie erzählt uns wieder einmal eine seiner phantastischen Geschichten:  Diesmal ist Willie mit sei ...,"While fishing with his girl, Willie tangles with denizens of the deep, including a vast and menacing ..."
372054,372056,Roald Amundsen - Lincoln Ellsworth Flyveekspedisjon 1925,NO,1925,Dokumentar,13,Paul Berge,Nur letzte Rolle des Filmes. Hauptsächlich Landschaftsaufnahmen ohne jegliche Zwischentitel. Gegen E ...,Only the last reel of a now restored documentary about this expedition by Amundsen and Ellsworth. Th ...
372070,372072,Alice's Tin Pony,US,1925,Trickfilm,6,Walt Disney,"Alice und ihre Katze Julius fahren im Zug, der eine Lohnauszahlung transportiert. Diese interessiert ...","Alice and Julius are driving a train, which is carrying a large payroll. Pete the Bear and his gang  ..."
372083,372085,Eclipse de soleil en pleine lune,FR,1907,Spielfilm,10,Georges Méliès,Ein älterer Astronom unterrichtet seine Studenten über die bevorstehende Sonnenfinsternis. Diese erw ...,A professor of astronomy gives a lecture instructing on an impending solar eclipse. The class rushes ...
372101,372103,Le Sorcier,FR,1903,Spielfilm,4,Georges Méliès,Zwei Wächter bringen einen Zauberer in den Saal eines Palastes aus der Zeit des Mittelalters. Der Kö ...,Two guards bring a sorcerer into the hall of a palace of the time of the Middle Ages. The king who f ...
372111,372113,Das Jahr des Wilderbeest,UK,1975,Dokumentar,54,Frank Cordell,"Der Film zeigt die jährliche, grosse Wanderung der Gnus, genannt Wilderbeest, mit all den Gefahren ( ...",The year of the Wildebeest is a nature documentary. This documentary recorded the migration of 1.5 m ...
372116,372118,La flamme merveilleuse,FR,1903,Spielfilm,2,Georges Méliès,"Ein Jongleur betritt die Szene, nimmt einen Schädel auf, wirft ihn in die Luft, fängt ihn in den Hän ...","A juggler enters upon the scene, picks up a skull, throws it into the air, catches it in his hands,  ..."
372147,372149,La danse du feu,FR,1899,Spielfilm,1,Georges Méliès,"Ein grüner Teufel, der fledermausartige Flügel trägt, tanzt um eine riesigen Pfanne herum und zauber ...","A devil wearing bat-like wings and brandishing a trident dances around a giant pot, conjuring forth  ..."
372196,372198,Au claire de la lune ou le Pierrot malheureux,FR,1904,Spielfilm,3,Georges Méliès,"Ein einsamer Mann geht zum Haus seiner Geliebten, um Gitarre für sie zu spielen, aber ihr Vater Schi ...",A lonely man goes to the house of his love to play guitar for her but (what appears to be) her fathe ...
372219,372221,La statue animée,FR,1903,Spielfilm,3,Georges Méliès,In einer Ecke des Gartens sehen wir einen Zierbrunnen. Ein alter Professor kommt und sucht einen sch ...,"In a corner of the garden we see an ornamental fountain. An old professor comes along, looking for a ..."
372241,372243,Le bourreau turc,FR,1904,Spielfilm,3,Georges Méliès,"In einem öffentlichen Ort in Konstantinopel an der Ecke eines Basars, sitzt ein Henker auf einem Ste ...","In a public place in Constantinople at the corner of a bazaar, the executioner is seated upon a ston ..."
372280,372282,Le chaudron infernal,FR,1903,Spielfilm,1,Georges Méliès,Zwei Dämonen haben eine Frau gefangen. Sie wickeln sie in ein Tuch ein und werfen sie in einen koche ...,"Two demons have captured a woman, and they wrap her in a cloth and throw her into a boiling cauldron ..."
372314,372316,La Douche du colonel,FR,1902,Spielfilm,1,Georges Méliès,Zwei Maler arbeiten auf einem Gerüst über einer Gruppe Soldaten. Genau als sich der Kommandant unter ...,"Two painters are working just above a group of soldiers, just as the commanding officer enters. One  ..."
372329,372327,Panorama pris d'un train en marche,FR,1898,Dokumentar,1,Georges Méliès,Mit dem Kameramann auf einem fahrenden Zugwagen erhält der Zuschauer einen Einblick in ein französis ...,With the cameraman atop a moving train car the viewer is given a one minute glimpse of a French urba
372332,372334,Les bulles de savon animées,FR,1906,Spielfilm,5,Georges Méliès,Ein Mann mit einem Kelch in der Hand betritt die Szene. Auf einmal steigt Rauch aus dem Kelch. Aus d ...,Melies plays the magician who continues to blow bubbles that take shape as various parts of this wom ...
372377,372379,Le Sacre d'Edouard VII,FR,1902,Dokumentar,6,Georges Méliès,"Eine Nachstellung mit Akteuren der Krönung des britischen Königs Edward VII.  1. Seine Majestät, die ...","A re-enactment using actors of the recent coronation of Britain's King Edward VII.   ""This impressiv ..."
372401,372403,Méliès 88: Le rêve du Radjah,FR,1988,Spielfilm,5,Georges Méliès,"Der Film ist eine Reinszenierung des Films ""Le Rêve Du Radjah Ou La Forêt Enchantée"" aus dem Jahr 19 ...","The film is a re-enactment of Georges Méliès's ""Le Rêve Du Radjah Ou La Forêt Enchantée"". The camera ..."
372414,372416,Verbindungen,GW,,Dokumentar,6,Dieter Viehweg,"Verbindungen - die Übermittlung von Information, von Gütern und Produkten, findet in verschiedener F ...","Connections - the movie illustrates the different ways and manners of transport of information, good ..."
372431,372433,L'illusioniste doublé et la tête vivate,FR,1900,Spielfilm,1,Georges Méliès,"Ein Illusionist vollführt einige magische Tricks. So teilt er sich zunächst in zwei, erweckt den Kop ...","A man comes onto the stage through the fireplace, divides himself, and sits on stools on either side ..."
372448,372450,Escamotage d'une dame au théâtre Robert Houdin,FR,1896,Spielfilm,1,Georges Méliès,Ein Zauberer geht auf eine Bühne und bringt seine Assistentin heraus. Er breitet eine Zeitung auf de ...,"An elegantly dressed man enters through a stage door onto a set with decorated back screen, a chair  ..."
372458,372460,Nouvelles luttes extravagantes,FR,1901,Spielfilm,2,Jeanne d'Alcy,In der ersten Szene Ringen zwei Frauen gegen einander. Wo sich die zwei Frauen nach dem Kampf zur Ka ...,"As the movie begins, the wrestlers are two women, but they are only the prelude. An extremely lean m ..."
372482,372484,[La Linea; Spot 3: Schlagzeug],IT,,Trickfilm,1,Osvaldo Cavandoli,La Linea (auch Lui genannt) ist eine international bekannte männliche Zeichentrickfigur des italieni ...,"La Linea (""The Line"") is an Italian animated series created by the Italian cartoonist Osvaldo Cavand ..."
372489,372487,Hugo,US,2012,Trailer,2,Martin Scorsese,Im Paris von 1925 lernt der zwölfjährige Hugo durch seinen Vater das Kino kennen und lieben. Hugos V ...,Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clock ...
372491,372493,[Evergreens and Nevergreens R2],US,,Musikclip,17,,"Kompilation von Theo Zwicky, vorgeführt u.a. im LS 2008 Rolle 2: 1. The Dinning Sisters (soundies pr ...",Compilation  of 6 musicclips: 1. The Dinning Sisters (soundies presents): No can do. Produced and di ...
372531,372529,[La Linea; Spot 2: Auto],IT,,Trickfilm,1,Osvaldo Cavandoli,La Linea (auch Lui genannt) ist eine international bekannte männliche Zeichentrickfigur des italieni ...,"La Linea (""The Line"") is an Italian animated series created by the Italian cartoonist Osvaldo Cavand ..."
372535,372537,La boîte à malice,FR,1903,Spielfilm,2,Georges Méliès,"Eine Dame verschwindet langsam in einem Koffer, der auf einem Tisch steht. Ein Mann, der daneben ste ...","As scene as pleasing as incomprehensible. A juggler summons two chairs, which come to the stage jump ..."
372561,372563,Le chevalier mystère,FR,1899,Spielfilm,2,Georges Méliès,"Ein Zauberer steht vor einer Wandtafel, auf der ein Frauenkopf gezeichnet ist. Der Zauberer hält sei ...","""The conjurer appears at a blackboard and shows the head of a knight on it. He seizes the picture of ..."
372581,372583,Le Phénix ou le coffret de cristal,FR,1902,Spielfilm,1,Georges Méliès,Auf einem Tisch in einem Schlossgarten steht ein grosser Spielwürfel.,A magician (played by Melies) turns a dice into a much larger one and then does a few more tricks to ...
372595,372593,L'Alchimiste Parafaragaramus ou la cornue infernale,FR,1906,Spielfilm,4,Georges Méliès,In einem Labor arbeitet ein Alchimist. Auf dem Herd steht eine grosse Retorte. Nachdem er ein Buch k ...,"In a laboratory, an alchemist is working with a large retort on a stove. After consulting a book, he ..."
372602,372604,Le royaume des fées (Ausschnitt),FR,1903,Fragment,8,Georges Méliès,"Am königlichen Hof stellt ein Prinz die Prinzessin vor, die er heiraten wird, als plötzlich eine Hex ...","At the royal court, a prince is presenting the princess whom he is pledged to marry, when a witch su ..."
372625,372620,Hydrothérapie fantastique,FR,1908,Spielfilm,11,Georges Méliès,"Ein etwas übergewichtiger, kranker Mann geht zu einem Arzt (Méliès) auf der Suche nach ""Hilfe"". Der  ...","An overweight man goes to a doctor (Melies) looking for ""help"" so the doctor does a couple experimen ..."
372649,372647,Les quatre cents farces du diable,FR,1906,Spielfilm,17,Georges Méliès,Der englische Ingenieur und Erfinder William Crackford wird in seinem Atelier von einem Boten besuch ...,"""It begins with a scientist and his assistant who visit mysterious Alcofrisbas's laboratory. His lab ..."
372699,372701,Juju,GH,1985,Spielfilm,41,Peter Wohlgemuth-Reinery,"Die afrikanische Dorfkomödie zeigt das Leben im ghanesischen Dorf Oyoko; Nana Akoto, der Chef des Do ...","a comic tale about a stubborn village elder who resists slipping gently into retirement. Nana Akoto, ..."
372752,372754,Rechte für Alle - Das Recht auf die Vereinsfreiheit,GW,1960,Spielfilm,17,Lothar Gündisch,Illustration der Problematik um das Recht auf Vereisfreiheit anhand der Geschichte von Gemeindesekre ...,"Story of Mr. Gramsler, the secretary of a village community who joined a civic association while sti ..."
372775,372777,I'll take you there,,1994,Musikclip,4,General Public,"Bläsersatz, Bass, Gitarre, Schlagzeug, zwei Sänger blond und schwarz singen Popsong: ""I know a place ...","Trumpets, base, guitar and two singers sing the song ""I know a place - I'll take you there"" by Gener ..."
372794,372796,Kautschuk aus Malaysia: Verarbeitung des Latex,GW,1969,Dokumentar,11,,Der Film zeigt verschiedene Verarbeitungsarten des Kautschuk auf. Vom malaiischen Kleinpflanzer über ...,The film shows various types of rubber manufactoring. From the Malay farmer to the factory in a plan ...
372814,346792,Grönland Expedition,SZ,1968,Amateur,27,Bernhard Wörner,"SAC Expedition nach Grönland, geleitet von Pierre Bossus. Bernhard Wörner und seine Reisegefährten k ...","Expedition to Greenland. Wörner and his mates arrive in Umanak, from where they continue in a small  ..."
372833,372835,Brief aus Arosa,SZ,,Fragment,1,,"Tourimsus Werbefilm. Eine Frau schreibt einer Freundin einen Brief (""liebe Yvonne"") und schickt auch ...",Tourism ad for skiing and learning how to ski in Switzerland.
372856,372858,Bezness,FR,1992,Spielfilm,52,Anouar Braham,"Der französische Fotograph Fred will in Tunis eine Reportage über die ""Bezness"" machen. ""Bezness"" =  ...","Roufa, a young prostitute (Bezness) befriends a French photographer sent to do an expose. (imdb.com)"
372866,372868,Von Pfeiler zu Pfeiler - Anwendung eines neuen Gerüstwagens beim Bau der Elztalbrücke,GW,1965,Dokumentar,10,Ludwig Zahn,Bei Kaisersesch in Süddeutschland überquert die Bundesstrasse 408 das ca. 100m tiefe Eltztal. Hier w ...,The film is about the construction of the 380m long bridge over the Eltztal in Southern Germany in t ...
372897,372899,Farbstoffe,GW,,Dokumentar,5,,"1. Küpenfarbstoffe: Eigenschaften und Anwendung des ""verküpten"" Farbstoffes im Labor. Küpenfarbstoff ...",Description of the physiochemical properties and the application of different types of dye colours i ...
372911,372913,Blick in die Welt 37/81,GW,1981,Wochenschau,7,,33 Internationale Funkausstellung in Berlin:  Präsentation von modernen Tonmöbeln; zunehmende Belieb ...,33rd IFA (Internationale Funkausstellung) in Berlin: Presentation of some newest sound and video sys ...
372933,372935,What Is Soap?,UK,1962,Dokumentar,14,Charles Smith,Der Prozess der Verseifung oder Seifenherstellung wird anhand der chemischen Reaktion zwischen einem ...,"The process of saponification, or soap-making, is explained as the result of a chemical reaction bet ..."
372988,372990,Blick in die Welt 49/83,GW,1983,Wochenschau,7,,Das Schiff Norland der North Sea Ferries - im Falklandkrieg als Truppentransporter für die Britische ...,The popular ferry route Rotterdam-Hull on the former troup transportation ship Norland and its ameni ...
373002,373004,Metamorphosen,SZ,,Experimentalfilm,7,Angelika von Arx,"Film, in dem viele Einzelkader so kombiniert werden, dass sie wie ein flicker film erscheinen und Ve ...",A film in which single frames are combined to produce sudden changes.
373175,373177,Blick in die Welt 41/79,GW,1979,Wochenschau,9,,Trampen mit der Bahn. Tramper-Monatsticket Inter Rail und Junior Pass  Grossbaustelle in Indien: Sta ...,Travelling by train: different ticket options for young people  The construction of a dam in the Ind ...
373235,373237,Blick in die Welt 51/83,GW,1983,Wochenschau,8,,"Wildlebende Biber sind ein Beleg für gelungenen Umweltschutz in Europa  Schlittenhunde, Schlittenren ...","Feral beavers are a proof for successful environment protection in Europe  Sled dogs, sled races: tr ..."
373265,373267,Blick in die Welt 34/83,GW,1983,Wochenschau,7,,Recycling ausgedienter Computer  Twirling - eine neue Form der Sportgymnastik  Freizeitpark in Slagh ...,Recycling of disused computers  Twirling - a new form of rhythmic gymnastics   Amusement park in Sla ...
373283,373285,Blick in die Welt [Okt?] 1981,GW,1981,Wochenschau,7,,Filmwoche in Utrecht.  Max de Haas wurde für eine Reihe von Produktionen geehrt. Ausschnitt aus Stum ...,Film week in Utrecht.  Max de Haas was honoured for some of his productions. Excerpt from a silent f ...
373325,373327,Blick in die Welt 52/83,GW,1983,Wochenschau,7,,Utrecht: Beim Umzug vom alten Antonius-Krankenhaus an den neuen Standort wurden für den Transport de ...,"Utrecht: When the Antonius hospital had to move to its new location, moving vans were used as patien ..."
373433,373435,La Revolution industrielle II,SZ,1980,Dokumentar,21,,19. Jahrhunderts Fortschritte auf allen Gebieten: -Medizin -Technik in Haus und Büro -Landwirdtscaft ...,Second part of the film dedicated to several issues of Industrial revolution: big bridges and train  ...
373561,373563,Wie ein Krieg,II/GB,1991,Dokumentar,54,Navroze Contractor,1952 führte Indien als erstes Land der Welt eine offizielle Familienplanungspolitik ein. Die US-amer ...,"While examining India's family planning or population control programs, it also focuses on the coerc ..."
373586,373588,In einer Oase,GW,1961,Dokumentar,18,Dr. H.J. Hossfeld,"Der Film zeigt detailliert den Mechanismus der Wässerung einer Farm in der Sahara. Die Kanalisation, ...",The films shows in detail the mechanism of watering the farms and trees in the Sahara by the nomads. ...
373608,373610,Der Taucher,GW,1962,Dokumentar,16,O.M. Weninger,Der Film berichtet über die Voraussetzungen für sicheres und bequemes Arbeiten unter Wasser und die  ...,Movie about the conditions for safe and comfortable working under water. Short historic survey on th ...
373672,373674,Harry lernt Radfahren,G,1917,Slapstick,23,Harry Lamberts-Paulsen,"Harry trifft auf die Frau seiner Träume, die hochmodern ist und also Fahrrad fährt. Da kann er natür ...","Harry meets the woman of his dreams, but has to learn how to ride a bycicle to impress her. After so ..."
373679,373681,Svatopluk a jeho synové,CZ,1968,Trickfilm,18,Jiri Safar,Animierter Puppen-Film über den Untergang des Grossmährischen Reiches. Die drei ältesten Söhne König ...,The three eldest sons of king Svatopluk are educated to worthy followers to the throne of Moravia. W ...
373712,373714,Im siebten Monat,GW,1968,Spielfilm,11,Hans Sachs,Film über die Überforderung eines jungen Paares als werdende Eltern angesichts der Sorgen über notwe ...,"Movie about a young couple expecting a child: their worries about the (too) small apartment, their s ..."
